
73, -91, 3C:7A:8A:75:77:58,  ARRIS-775A
74, -92, 28:80:23:F2:62:3D,  HP-Print-3D-ENVY 4500 series
75, -92, 44:94:FC:A0:87:1F,  smf13

01, -59, 00:3A:98:2C:59:A0,  itpsandbox
02, -66, 1C:E8:5D:CA:E5:F2,  nyu-legacy
03, -67, 1C:E8:5D:CA:E5:F5,  nyuguest-legacy
04, -69, AC:B3:13:78:EA:00,  Jackie C Internet
05, -69, 1C:E8:5D:CA:55:34,  eduroam
06, -70, 42:B8:9A:C0:21:09,  DIRECT-09-HP M252 LaserJet
07, -70, 00:3A:98:2B:FD:00,  itpsandbox
08, -70, 1C:E8:5D:CA:55:32,  nyu-legacy
09, -70, 1C:E8:5D:CA:55:35,  nyuguest-legacy
10, -70, C4:8E:8F:E3:55:D5,  Dean
11, -71, 1C:E8:5D:CA:07:25,  nyuguest-legacy
12, -71, 80:29:94:FE:D7:22,  spaulding1
13, -72, 1C:E8:5D:CA:58:05,  nyuguest-legacy
14, -72, 1C:E8:5D:CA:07:22,  nyu-legacy
15, -72, 1C:E8:5D:CA:07:24,  eduroam
16, -72, 1C:E8:5D:CA:58:02,  nyu-legacy
17, -74, 40:70:09:58:5D:00,  arisoup
18, -74, 1C:E8:5D:CA:DD:B5,  nyuguest-legacy
19, -75, 68:14:01:B0:66:18,  gskhome
20, -76, 1C:E8:5D:CA:49:E4,  eduroam
21, -77, 3C:7A:8A:79:03:88,  ARRIS-038A
22, -79, D8:D7:75:95:CD:B6,  MySpectrumWiFib0-2G
23, -79, EC:0E:C4:78:4B:B4,  WIFI784BB1
24, -80, 5C:8F:E0:52:A6:A8,  Gunjan
25, -80, 44:1C:A8:D4:7B:7D,  DG1670AC2
26, -80, 58:6D:8F:4D:71:DE,  Cisco9I
27, -80, E4:F4:C6:0F:A3:CC,  Safe House #7
28, -81, D8:0F:99:B8:A5:90,  RBARR
29, -82, 78:71:9C:9B:90:B0,  router1
30, -83, FC:52:8D:27:05:31,  RoonilWazlib
31, -83, 40:B8:9A:EF:89:8A,  bluehaze-2.4G
32, -83, E0:46:9A:51:BE:EB,  ADK's Web
33, -84, 24:C9:A1:78:B8:68,  CableWiFi
34, -84, 90:1A:CA:6F:35:B0,  DG1670AB2
35, -84, 78:71:9C:9B:AF:D0,  ARRIS-AFD2
36, -84, 74:DA:38:59:B5:7E,  SoundwallSetup3713
37, -85, 30:F7:72:8D:17:64,  Sophie
38, -85, 5C:8F:E0:51:EA:70,  ARRIS-EA72
39, -85, 68:14:01:AA:EC:F2,  dinkis88
40, -86, A8:A7:95:FC:0F:EB,  WIFIFC0FE8
41, -86, A6:04:60:0A:4F:D0,  ORBI92
42, -86, 3C:7A:8A:7F:B5:48,  The 300
43, -86, 24:C9:A1:F8:B8:68,  SpectrumWiFi Plus
44, -87, C0:56:27:07:42:D2,  Linksys10140
45, -87, 78:71:9C:99:71:70,  AK17
46, -87, A8:A7:95:F1:FC:3B,  Shinilmiami
47, -87, 14:B7:F8:7F:17:5F,  CrumAndConrad
48, -88, 0C:D5:02:1A:0C:B6,  10FX08204422
49, -88, A0:39:EE:6E:0D:CE,  Call Me Daddy
50, -88, 9C:34:26:4A:2A:78,  Dands
51, -88, 1C:E8:5D:CA:49:E2,  nyu-legacy
52, -89, C2:56:27:07:42:D2,  Linksys10140-guest
53, -89, AC:B3:13:97:51:E0,  WUST
54, -89, A8:A7:95:F4:19:EF,  Phil's Wireless
55, -89, B0:98:2B:29:4A:F0,  MySpectrumWiFiea-2G
56, -90, 14:B7:F8:11:35:87,  Thu10D
57, -90, EC:0E:C4:78:55:A4,  WIFI7855A1
58, -91, 74:DA:38:72:C3:54,  Dajana
59, -91, F8:DA:0C:FC:93:45,  DG860A42
60, -91, 30:F7:72:86:2B:FB,  1974
61, -92, 54:13:79:F7:9F:FF,  Alana&Elise
62, -92, A8:A7:95:F0:1F:E7,  WIFIF01FE3
63, -93, 5C:8F:E0:28:09:10,  BatCave
64, -93, 90:1A:CA:D2:A3:70,  300mercersoho

01, -63, 00:3A:98:2C:59:A0,  itpsandbox
02, -63, 00:3A:98:2B:FD:00,  itpsandbox
03, -65, 1C:E8:5D:CA:E5:F4,  eduroam
04, -65, 1C:E8:5D:CA:E5:F2,  nyu-legacy
05, -65, 1C:E8:5D:CA:E5:F5,  nyuguest-legacy
06, -68, E4:F4:C6:0F:A3:CC,  Safe House #7
07, -70, 1C:E8:5D:CA:54:A4,  eduroam
08, -71, 1C:E8:5D:CA:55:32,  nyu-legacy
09, -72, 1C:E8:5D:CA:07:22,  nyu-legacy
10, -72, 30:F7:72:9A:46:EB,  mayur
11, -72, 1C:E8:5D:CA:07:24,  eduroam
12, -73, 1C:E8:5D:CA:07:25,  nyuguest-legacy
13, -73, 08:3E:0C:E7:8D:90,  NYU_LL
14, -73, 40:70:09:58:5D:00,  arisoup
15, -73, 42:B8:9A:C0:21:09,  DIRECT-09-HP M252 LaserJet
16, -73, 98:6B:3D:C6:6E:00,  farah
17, -74, 1C:E8:5D:CA:55:34,  eduroam
18, -74, 44:1C:A8:B5:8E:AA,  WIFIB58EA6
19, -75, EC:0E:C4:78:4B:B4,  WIFI784BB1
20, -76, 00:3A:98:2C:66:E0,  itpsandbox
21, -79, 92:3B:AD:11:C0:59,  srepperson33
22, -79, 1C:E8:5D:CA:49:E2,  nyu-legacy
23, -79, D8:EB:97:2A:F5:2C,  offnet
24, -79, 1C:E8:5D:CA:57:55,  nyuguest-legacy
25, -80, AC:B3:13:78:EA:00,  Jackie C Internet
26, -80, 3C:7A:8A:7F:E4:E0,  ARRIS-E4E2
27, -80, 3C:7A:8A:7F:B5:48,  The 300
28, -80, 1C:E8:5D:CA:49:E5,  nyuguest-legacy
29, -80, C0:56:27:23:8D:07,  pinewire
30, -81, 00:3A:98:36:82:70,  itpsandbox
31, -81, 3C:7A:8A:79:03:88,  ARRIS-038A
32, -81, 3C:7A:8A:78:F9:A0,  poppy
33, -81, 04:A1:51:28:16:80,  HARBINGER
34, -82, C0:C5:22:4E:11:70,  Two Girls, One Router
35, -83, 80:29:94:FE:D7:22,  spaulding1
36, -83, A8:A7:95:F4:19:EF,  Phil's Wireless
37, -83, E0:46:9A:51:BE:EB,  ADK's Web
38, -84, 44:1C:A8:D4:7B:7D,  DG1670AC2
39, -85, AC:B3:13:97:51:E0,  WUST
40, -85, F8:DA:0C:FE:3E:76,  WIFIFE3E72
41, -85, C2:56:27:07:42:D2,  Linksys10140-guest
42, -85, A8:A7:95:FC:18:37,  WIFIFC1834
43, -86, 30:F7:72:8D:17:64,  Sophie
44, -86, 68:14:01:AA:EC:F2,  dinkis88
45, -86, C0:56:27:07:42:D2,  Linksys10140
46, -86, A8:A7:95:F1:FC:3B,  Shinilmiami
47, -87, 3C:7A:8A:75:77:58,  ARRIS-775A
48, -87, 14:B7:F8:7F:17:5F,  CrumAndConrad
49, -87, 54:13:79:F2:2F:7D,  BANJI
50, -87, 5C:8F:E0:51:EA:70,  ARRIS-EA72
51, -87, E8:ED:05:5B:0D:D0,  TG1672GD2
52, -87, 54:13:79:FA:C0:60,  We_Do_Not_Have_WiFi
53, -88, A8:A7:95:FC:0F:EB,  WIFIFC0FE8
54, -88, 94:53:30:E6:9C:2D,  Skynet
55, -89, 40:B8:9A:EF:89:8A,  bluehaze-2.4G
56, -89, 38:2C:4A:5C:40:20,  DKWIRELESS
57, -89, 74:DA:38:59:B5:7E,  SoundwallSetup3713
58, -89, A8:A7:95:F0:1F:E7,  WIFIF01FE3
59, -89, D8:D7:75:95:CD:B6,  MySpectrumWiFib0-2G
60, -90, 44:94:FC:A0:87:1F,  smf13
61, -91, A0:39:EE:6E:0D:CE,  Call Me Daddy
62, -91, EC:0E:C4:78:55:A4,  WIFI7855A1
63, -91, 10:DA:43:16:61:62,  NETGEAR32
64, -92, 14:B7:F8:11:35:87,  Thu10D
65, -92, 9C:34:26:4A:2A:78,  Dands

01, -59, 00:3A:98:2B:FD:00,  itpsandbox
02, -62, 1C:E8:5D:CA:E5:F5,  nyuguest-legacy
03, -62, 1C:E8:5D:CA:E5:F2,  nyu-legacy
04, -63, 1C:E8:5D:CA:E5:F4,  eduroam
05, -66, 00:3A:98:2C:59:A0,  itpsandbox
06, -67, E4:F4:C6:0F:A3:CC,  Safe House #7
07, -69, 1C:E8:5D:CA:07:22,  nyu-legacy
08, -69, 1C:E8:5D:CA:07:25,  nyuguest-legacy
09, -70, 1C:E8:5D:CA:07:24,  eduroam
10, -71, 1C:E8:5D:CA:54:A4,  eduroam
11, -71, 1C:E8:5D:CA:55:35,  nyuguest-legacy
12, -72, 1C:E8:5D:CA:54:A2,  nyu-legacy
13, -73, 9C:34:26:AC:A5:20,  ARRIS-A522
14, -74, C0:C5:22:4E:11:70,  Two Girls, One Router
15, -74, 5C:8F:E0:52:A6:A8,  Gunjan
16, -75, EC:0E:C4:78:4B:B4,  WIFI784BB1
17, -75, 30:F7:72:9A:46:EB,  mayur
18, -77, 58:6D:8F:4D:71:DE,  Cisco9I
19, -77, 44:1C:A8:B5:8E:AA,  WIFIB58EA6
20, -77, 1C:E8:5D:CA:DD:B2,  nyu-legacy
21, -78, 9C:34:26:43:C4:E8,  DDJS
22, -79, 40:70:09:58:5D:00,  arisoup
23, -79, 1C:E8:5D:CA:F3:C2,  nyu-legacy
24, -79, 44:1C:A8:D4:7B:7D,  DG1670AC2
25, -80, A8:A7:95:F1:FC:3B,  Shinilmiami
26, -80, AC:B3:13:78:EA:00,  Jackie C Internet
27, -80, 00:3A:98:36:82:70,  itpsandbox
28, -81, A2:04:60:C5:07:25,  Sethi-Guest
29, -82, A8:A7:95:FC:0F:EB,  WIFIFC0FE8
30, -82, 70:F1:96:BC:4C:47,  janeswireless
31, -83, 5C:8F:E0:51:EA:70,  ARRIS-EA72
32, -83, 3C:7A:8A:7F:E4:E0,  ARRIS-E4E2
33, -84, FC:52:8D:27:05:31,  RoonilWazlib
34, -84, A0:8C:FD:01:66:65,  DIRECT-8C-HP OfficeJet 3830
35, -84, 3C:7A:8A:7F:B5:48,  The 300
36, -84, 1C:E8:5D:CA:E3:B5,  nyuguest-legacy
37, -85, C2:56:27:07:42:D2,  Linksys10140-guest
38, -85, 90:1A:CA:6F:35:B0,  DG1670AB2
39, -85, 18:D6:C7:3F:16:F9,  WirelessPUPS
40, -85, C0:56:27:07:42:D2,  Linksys10140
41, -85, 30:F7:72:8D:17:64,  Sophie
42, -85, 78:71:9C:9B:90:B0,  router1
43, -85, 14:B7:F8:7F:17:5F,  CrumAndConrad
44, -85, 3C:7A:8A:75:77:58,  ARRIS-775A
45, -86, 74:DA:38:72:C3:54,  Dajana
46, -86, E0:46:9A:51:BE:EB,  ADK's Web
47, -87, A0:39:EE:6E:0D:CE,  Call Me Daddy
48, -87, 68:14:01:AA:EC:F2,  dinkis88
49, -87, D8:D7:75:95:CD:B6,  MySpectrumWiFib0-2G
50, -87, 10:DA:43:16:61:62,  NETGEAR32
51, -88, 94:53:30:E6:9C:2D,  Skynet
52, -89, 04:A1:51:28:16:80,  HARBINGER
53, -89, F4:6B:EF:EA:AE:CE,  MySpectrumWiFic8-2G
54, -89, B0:98:2B:29:4A:F0,  MySpectrumWiFiea-2G
55, -90, F8:DA:0C:FC:93:45,  DG860A42
56, -90, 70:8B:CD:CB:73:78,  Universal GG 2.4
57, -90, 40:B8:9A:EF:89:8A,  bluehaze-2.4G
58, -91, 9C:34:26:4A:2A:78,  Dands
59, -91, A8:A7:95:F0:1F:E7,  WIFIF01FE3

01, -59, 1C:E8:5D:CA:07:22,  nyu-legacy
02, -59, 1C:E8:5D:CA:07:24,  eduroam
03, -60, 1C:E8:5D:CA:07:25,  nyuguest-legacy
04, -60, 00:3A:98:2C:59:A0,  itpsandbox
05, -61, 00:3A:98:2B:FD:00,  itpsandbox
06, -64, 1C:E8:5D:CA:E5:F4,  eduroam
07, -65, 1C:E8:5D:CA:E5:F5,  nyuguest-legacy
08, -65, 1C:E8:5D:CA:E5:F2,  nyu-legacy
09, -72, 1C:E8:5D:CA:54:A2,  nyu-legacy
10, -72, 1C:E8:5D:CA:54:A4,  eduroam
11, -74, AC:B3:13:78:EA:00,  Jackie C Internet
12, -74, 1C:E8:5D:CA:55:35,  nyuguest-legacy
13, -74, 1C:E8:5D:CA:55:32,  nyu-legacy
14, -74, 44:1C:A8:B5:8E:AA,  WIFIB58EA6
15, -75, D8:D7:75:8B:B5:96,  MySpectrumWiFi90-2G
16, -75, 1C:E8:5D:CA:DD:B4,  eduroam
17, -75, E4:F4:C6:0F:A3:CC,  Safe House #7
18, -76, 44:1C:A8:D4:7B:7D,  DG1670AC2
19, -77, 00:3A:98:36:82:70,  itpsandbox
20, -77, 1C:E8:5D:CA:DD:B5,  nyuguest-legacy
21, -77, 08:3E:0C:E7:8D:90,  NYU_LL
22, -78, D8:D7:75:95:CD:B6,  MySpectrumWiFib0-2G
23, -78, 54:13:79:FC:26:78,  Cameron's House
24, -78, 1C:E8:5D:CA:F3:C2,  nyu-legacy
25, -79, 1C:E8:5D:CA:F3:C5,  nyuguest-legacy
26, -79, 3C:7A:8A:7F:E4:E0,  ARRIS-E4E2
27, -80, E0:46:9A:51:BE:EB,  ADK's Web
28, -80, A2:04:60:C5:07:25,  Sethi-Guest
29, -80, 9C:34:26:4A:2A:78,  Dands
30, -80, C4:8E:8F:E3:55:D5,  Dean
31, -81, 5C:8F:E0:52:A6:A8,  Gunjan
32, -81, 42:B8:9A:C0:21:09,  DIRECT-09-HP M252 LaserJet
33, -81, A0:04:60:C5:07:24,  Sethi-HG
34, -81, 3C:7A:8A:7D:AC:88,  ARRIS-AC8A
35, -81, 54:13:79:F7:8B:E6,  10Jboys
36, -81, 84:A1:D1:6A:87:88,  MySpectrumWiFi82-2G
37, -81, 3C:7A:8A:7F:B5:48,  The 300
38, -82, 1C:E8:5D:CA:BC:15,  nyuguest-legacy
39, -82, 1C:E8:5D:CA:E3:B2,  nyu-legacy
40, -82, A8:A7:95:F1:FC:3B,  Shinilmiami
41, -82, 54:13:79:E4:A0:DB,  TC8717T24
42, -82, 68:14:01:AA:EC:F2,  dinkis88
43, -82, A8:A7:95:FC:0F:EB,  WIFIFC0FE8
44, -82, 44:1C:A8:BE:73:4E,  Emily8H
45, -82, 90:1A:CA:6F:35:B0,  DG1670AB2
46, -83, 30:F7:72:8D:17:64,  Sophie
47, -83, A8:A7:95:FC:18:37,  WIFIFC1834
48, -83, 54:13:79:F3:89:32,  3F 4 G
49, -83, 92:3B:AD:11:7E:7D,  srepperson33
50, -84, B4:2A:0E:C5:0A:49,  SBAE
51, -84, 1C:E8:5D:CA:49:E5,  nyuguest-legacy
52, -85, 14:B7:F8:7F:17:5F,  CrumAndConrad
53, -85, 04:A1:51:28:16:80,  HARBINGER
54, -85, A0:39:EE:6E:0D:CE,  Call Me Daddy
55, -85, 5C:8F:E0:51:EA:70,  ARRIS-EA72
56, -85, 3C:7A:8A:75:77:58,  ARRIS-775A
57, -86, 20:0C:C8:01:F5:72,  Minerva
58, -87, 60:A4:4C:D3:69:60,  The_Imp
59, -87, 30:F7:72:97:90:9B,  Don't Use my Wifi
60, -87, 94:53:30:E6:9C:2D,  Skynet
61, -88, EC:0E:C4:78:55:A4,  WIFI7855A1
62, -88, C0:C5:22:4D:4F:50,  abrams fast
63, -88, C0:56:27:07:42:D2,  Linksys10140
64, -88, 3C:7A:8A:78:F9:A0,  poppy
65, -89, A0:2B:B8:6D:F8:45,  HP-Print-45-Officejet Pro 8610
66, -89, F8:DA:0C:FC:93:45,  DG860A42
67, -90, C2:56:27:07:42:D2,  Linksys10140-guest
68, -90, A8:A7:95:F4:19:EF,  Phil's Wireless
69, -91, 0C:D5:02:1A:0C:B6,  10FX08204422
70, -91, 74:DA:38:59:B5:7E,  SoundwallSetup3713
71, -91, 40:B8:9A:EF:89:8A,  bluehaze-2.4G
72, -92, 6E:74:D9:DA:9F:70,  iWANtogohome-Guest
73, -92, 84:A1:D1:6B:04:D0,  MySpectrumWiFica-2G
74, -94, 44:94:FC:A0:87:1F,  smf13

01, -60, 00:3A:98:2B:FD:00,  itpsandbox
02, -65, 1C:E8:5D:CA:07:25,  nyuguest-legacy
03, -65, 1C:E8:5D:CA:07:22,  nyu-legacy
04, -67, 1C:E8:5D:CA:07:24,  eduroam
05, -68, 00:3A:98:2C:59:A0,  itpsandbox
06, -69, 1C:E8:5D:CA:E5:F5,  nyuguest-legacy
07, -69, 1C:E8:5D:CA:E5:F2,  nyu-legacy
08, -72, 1C:E8:5D:CA:54:A5,  nyuguest-legacy
09, -72, 1C:E8:5D:CA:54:A2,  nyu-legacy
10, -74, 1C:E8:5D:CA:F3:C5,  nyuguest-legacy
11, -74, 1C:E8:5D:CA:F3:C2,  nyu-legacy
12, -75, E4:F4:C6:0F:A3:CC,  Safe House #7
13, -75, 30:F7:72:9A:46:EB,  mayur
14, -76, 1C:E8:5D:CA:F3:C4,  eduroam
15, -76, 1C:E8:5D:CA:E5:F4,  eduroam
16, -76, 1C:E8:5D:CA:DD:B5,  nyuguest-legacy
17, -77, AC:B3:13:78:EA:00,  Jackie C Internet
18, -78, D8:D7:75:8B:B5:96,  MySpectrumWiFi90-2G
19, -78, 08:3E:0C:E7:8D:90,  NYU_LL
20, -78, 44:1C:A8:B5:8E:AA,  WIFIB58EA6
21, -79, C4:8E:8F:E3:55:D5,  Dean
22, -79, 70:F1:96:BC:4C:47,  janeswireless
23, -79, EC:0E:C4:78:4B:B4,  WIFI784BB1
24, -79, A8:A7:95:F1:FC:3B,  Shinilmiami
25, -80, 9C:34:26:AC:A5:20,  ARRIS-A522
26, -80, 48:00:33:5E:A5:74,  GGGGGGGG
27, -81, D8:D7:75:95:CD:B6,  MySpectrumWiFib0-2G
28, -81, 1C:E8:5D:CA:57:54,  eduroam
29, -81, 00:3A:98:36:82:70,  itpsandbox
30, -81, 68:14:01:B0:66:18,  gskhome
31, -82, 90:1A:CA:6F:35:B0,  DG1670AB2
32, -82, A8:A7:95:FC:0F:EB,  WIFIFC0FE8
33, -82, 54:13:79:E4:A0:DB,  TC8717T24
34, -83, 20:C0:47:C6:42:12,  Fios-W2CEX
35, -83, 1C:E8:5D:CA:57:55,  nyuguest-legacy
36, -83, A0:99:9B:13:3D:7B,  For Raspberry Pi
37, -83, B0:98:2B:29:4A:F0,  MySpectrumWiFiea-2G
38, -83, 28:56:5A:CB:ED:28,  SIARETTAP
39, -83, 3C:7A:8A:78:F9:A0,  poppy
40, -83, 44:1C:A8:D4:7B:7D,  DG1670AC2
41, -84, A0:2B:B8:6D:F8:45,  HP-Print-45-Officejet Pro 8610
42, -84, A8:A7:95:F4:19:EF,  Phil's Wireless
43, -84, FC:52:8D:27:05:31,  RoonilWazlib
44, -85, 5C:8F:E0:51:EA:70,  ARRIS-EA72
45, -85, 14:B7:F8:7F:17:5F,  CrumAndConrad
46, -85, 92:3B:AD:11:C0:59,  srepperson33
47, -85, 94:53:30:E6:9C:2D,  Skynet
48, -85, 68:14:01:AA:EC:F2,  dinkis88
49, -85, 5C:8F:E0:52:A6:A8,  Gunjan
50, -85, 3C:7A:8A:7F:B5:48,  The 300
51, -86, B4:2A:0E:B2:36:8C,  Bolita
52, -86, 3C:7A:8A:75:77:58,  ARRIS-775A
53, -86, C8:D3:FF:C9:68:42,  DIRECT-41-HP ENVY 5660 series
54, -86, 9C:34:26:B2:6B:08,  Apartment 9E
55, -86, 1C:E8:5D:CA:57:52,  nyu-legacy
56, -86, 1C:E8:5D:CA:BC:15,  nyuguest-legacy
57, -87, 20:0C:C8:01:F5:72,  Minerva
58, -88, 3C:7A:8A:7F:E4:E0,  ARRIS-E4E2
59, -88, 54:13:79:F6:53:24,  JBF Wifi
60, -88, 98:E7:F4:19:F3:F9,  DIRECT-F8-HP ENVY 7640 series
61, -88, EC:0E:C4:78:55:A4,  WIFI7855A1
62, -88, A8:6B:AD:E7:84:52,  Apt2T
63, -88, 90:72:40:15:5D:F6,  Julia/ Ann's Wi-Fi Network
64, -89, 30:F7:72:8D:17:64,  Sophie
65, -89, D0:B2:C4:3E:4E:02,  Mark Shaw
66, -89, B4:75:0E:C5:D7:5A,  Cisco2005
67, -89, A0:39:EE:6E:0D:CE,  Call Me Daddy
68, -89, F8:DA:0C:FC:93:45,  DG860A42
69, -89, 40:B8:9A:EF:89:8A,  bluehaze-2.4G
70, -90, 9C:34:26:4A:2A:78,  Dands
71, -91, FA:8F:CA:94:43:D1,  ChromecastAudio5367.a
72, -91, 84:18:3A:0B:5E:F8,  DGSO
73, -91, A0:C5:62:83:4E:05,  PACE502
74, -91, 20:C0:47:28:6D:68,  Qi
75, -92, C2:56:27:07:42:D2,  Linksys10140-guest
76, -92, 44:94:FC:A0:87:1F,  smf13
77, -93, 30:F7:72:86:2B:FB,  1974
78, -94, CC:03:FA:AE:2B:2C,  dishwand
79, -95, 74:DA:38:59:B5:7E,  SoundwallSetup3713

01, -61, 1C:E8:5D:CA:07:22,  nyu-legacy
02, -61, 1C:E8:5D:CA:07:25,  nyuguest-legacy
03, -62, 00:3A:98:2B:FD:00,  itpsandbox
04, -63, 1C:E8:5D:CA:07:24,  eduroam
05, -66, 44:1C:A8:B5:8E:AA,  WIFIB58EA6
06, -68, 00:3A:98:2C:59:A0,  itpsandbox
07, -69, AC:B3:13:78:EA:00,  Jackie C Internet
08, -69, E4:F4:C6:0F:A3:CC,  Safe House #7
09, -69, 1C:E8:5D:CA:F3:C2,  nyu-legacy
10, -69, 1C:E8:5D:CA:F3:C5,  nyuguest-legacy
11, -72, 1C:E8:5D:CA:54:A5,  nyuguest-legacy
12, -72, D8:0F:99:B8:A5:90,  RBARR
13, -73, 08:3E:0C:E7:8D:90,  NYU_LL
14, -75, 1C:E8:5D:CA:57:54,  eduroam
15, -75, 9C:34:26:43:C4:E8,  DDJS
16, -76, 30:F7:72:9A:46:EB,  mayur
17, -76, 1C:E8:5D:CA:57:55,  nyuguest-legacy
18, -76, 1C:E8:5D:CA:57:52,  nyu-legacy
19, -77, 40:70:09:58:5D:00,  arisoup
20, -78, 9C:34:26:AC:25:A8,  Suite jj23
21, -78, A8:A7:95:F4:19:EF,  Phil's Wireless
22, -78, 44:1C:A8:D4:7B:7D,  DG1670AC2
23, -78, F8:DA:0C:FC:93:45,  DG860A42
24, -78, 5C:8F:E0:55:12:A0,  BradLindseyFritz 
25, -79, 04:A1:51:28:16:80,  HARBINGER
26, -79, 9C:34:26:4A:2A:78,  Dands
27, -79, EC:0E:C4:78:55:A4,  WIFI7855A1
28, -79, 5C:8F:E0:52:A6:A8,  Gunjan
29, -80, B4:75:0E:C5:D7:5A,  Cisco2005
30, -80, 60:6D:C7:B5:32:F0,  Penny Lane
31, -80, 20:C0:47:C6:42:12,  Fios-W2CEX
32, -80, D8:D7:75:95:CD:B6,  MySpectrumWiFib0-2G
33, -81, A8:A7:95:F1:FC:3B,  Shinilmiami
34, -81, 28:56:5A:CB:ED:28,  SIARETTAP
35, -81, C0:56:27:23:8D:07,  pinewire
36, -81, 84:A1:D1:6A:87:88,  MySpectrumWiFi82-2G
37, -81, F8:E4:FB:C0:0B:5F,  NewGreenwich
38, -82, 3C:7A:8A:78:F9:A0,  poppy
39, -83, C8:D3:FF:C9:68:42,  DIRECT-41-HP ENVY 5660 series
40, -83, 14:B7:F8:74:A5:65,  CCSC7E
41, -84, 84:A1:D1:A4:E0:78,  MySpectrumWiFi72-2G
42, -85, 94:53:30:E6:9C:2D,  Skynet
43, -85, A0:39:EE:6E:0D:CE,  Call Me Daddy
44, -85, 74:DA:38:59:B5:7E,  SoundwallSetup3713
45, -85, 3C:7A:8A:7F:B5:48,  The 300
46, -86, A8:A7:95:FC:0F:EB,  WIFIFC0FE8
47, -87, B4:2A:0E:B2:36:8C,  Bolita
48, -87, A8:A7:95:FC:18:37,  WIFIFC1834
49, -88, 3C:7A:8A:75:77:58,  ARRIS-775A
50, -88, 3C:7A:8A:7F:8E:58,  ARRIS-8E5A
51, -88, 40:70:09:3E:8C:90,  SANDRA
52, -88, 5C:8F:E0:51:EA:70,  ARRIS-EA72
53, -89, 5C:8F:E0:52:9A:D0,  ARRIS-9AD2

01, -58, 1C:E8:5D:CA:07:25,  nyuguest-legacy
02, -60, 1C:E8:5D:CA:07:22,  nyu-legacy
03, -62, 00:3A:98:2B:FD:00,  itpsandbox
04, -63, 1C:E8:5D:CA:07:24,  eduroam
05, -68, 1C:E8:5D:CA:F3:C5,  nyuguest-legacy
06, -70, E4:F4:C6:0F:A3:CC,  Safe House #7
07, -71, 1C:E8:5D:CA:E5:F2,  nyu-legacy
08, -71, 1C:E8:5D:CA:F3:C2,  nyu-legacy
09, -71, 1C:E8:5D:CA:54:A5,  nyuguest-legacy
10, -71, 1C:E8:5D:CA:54:A4,  eduroam
11, -72, 1C:E8:5D:CA:F3:C4,  eduroam
12, -72, 08:3E:0C:E7:8D:90,  NYU_LL
13, -73, 1C:E8:5D:CA:E5:F5,  nyuguest-legacy
14, -73, AC:B3:13:78:EA:00,  Jackie C Internet
15, -73, 1C:E8:5D:CA:57:54,  eduroam
16, -73, 1C:E8:5D:CA:E3:B5,  nyuguest-legacy
17, -74, 00:3A:98:36:82:70,  itpsandbox
18, -75, 9C:34:26:AC:A5:20,  ARRIS-A522
19, -75, 00:3A:98:2C:59:A0,  itpsandbox
20, -75, 1C:E8:5D:CA:E3:B4,  eduroam
21, -76, 90:1A:CA:6F:35:B0,  DG1670AB2
22, -76, A8:A7:95:F1:FC:3B,  Shinilmiami
23, -78, 42:B8:9A:C0:21:09,  DIRECT-09-HP M252 LaserJet
24, -78, 44:1C:A8:B5:8E:AA,  WIFIB58EA6
25, -78, 68:14:01:AA:EC:F2,  dinkis88
26, -79, EC:0E:C4:78:4B:B4,  WIFI784BB1
27, -79, D8:0F:99:B8:A5:90,  RBARR
28, -79, 1C:E8:5D:CA:55:34,  eduroam
29, -79, D4:05:98:C1:AF:F0,  JANIE
30, -80, A8:A7:95:FC:0F:EB,  WIFIFC0FE8
31, -80, 1C:E8:5D:CA:4D:C2,  nyu-legacy
32, -80, 3C:7A:8A:7D:AC:88,  ARRIS-AC8A
33, -80, 18:D6:C7:3F:16:F9,  WirelessPUPS
34, -80, 54:13:79:F7:8B:E6,  10Jboys
35, -80, C0:C5:22:4D:4F:50,  abrams fast
36, -80, 48:00:33:5E:A5:74,  GGGGGGGG
37, -81, C4:8E:8F:E3:55:D5,  Dean
38, -81, 9C:34:26:B2:6B:08,  Apartment 9E
39, -81, 3C:7A:8A:78:F9:A0,  poppy
40, -81, D8:D7:75:95:CD:B6,  MySpectrumWiFib0-2G
41, -81, 1C:E8:5D:CA:55:35,  nyuguest-legacy
42, -82, 40:70:09:58:5D:00,  arisoup
43, -82, 44:1C:A8:D4:7B:7D,  DG1670AC2
44, -82, 92:3B:AD:11:7E:7D,  srepperson33
45, -82, B4:2A:0E:C5:0A:49,  SBAE
46, -83, A8:A7:95:F4:19:EF,  Phil's Wireless
47, -83, 54:13:79:F2:2F:7D,  BANJI
48, -83, C0:C5:22:4D:E9:E0,  S.H.
49, -84, 80:29:94:FE:D7:22,  spaulding1
50, -84, 94:53:30:E6:9C:2D,  Skynet
51, -84, 5C:8F:E0:52:A6:A8,  Gunjan
52, -84, 1C:E8:5D:CA:BC:15,  nyuguest-legacy
53, -84, 5C:8F:E0:51:EA:70,  ARRIS-EA72
54, -85, B4:75:0E:C5:D7:5A,  Cisco2005
55, -85, 92:3B:AD:11:C0:59,  srepperson33
56, -85, 30:F7:72:8D:17:64,  Sophie
57, -85, F8:32:E4:AD:C7:F8,  PhinisheD
58, -85, 9C:34:26:43:C4:E8,  DDJS
